,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
111,2017,7503,1523,Danilo D&#039;Ambrosio,h,DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2017,7510,1523,Danilo D&#039;Ambrosio,a,DR,90.0,0.0,0.0,1.0,0.0,0.0,0.0434830784797668,0.0,0.0,0.1304492354393005,0.0
587,2017,7524,1523,Danilo D&#039;Ambrosio,h,DR,180.0,0.0,0.0,1.0,0.0,0.0,0.0434830784797668,0.0,0.0,0.1304492354393005,0.0
825,2017,7530,1523,Danilo D&#039;Ambrosio,a,DR,270.0,0.0,1.0,2.0,1.0,0.0,0.06659062020480619,0.1908629089593887,0.5,-0.10936523042619228,0.5
1105,2017,7541,1523,Danilo D&#039;Ambrosio,a,DR,356.0,0.0,1.0,2.0,1.0,0.0,0.06659062020480619,0.2464718036353587,0.5,-0.05375633575022228,0.0
1565,2017,7553,1523,Danilo D&#039;Ambrosio,h,DR,446.0,0.0,1.0,2.0,2.0,0.0,0.06659062020480619,0.2464718036353587,0.0,-0.5537563357502223,-0.5
1747,2017,7560,1523,Danilo D&#039;Ambrosio,a,DR,536.0,1.0,1.0,3.0,2.0,0.0,0.1766243036836384,0.2464718036353587,3.0,-0.22365528531372564,3.0
2150,2017,7574,1523,Danilo D&#039;Ambrosio,h,DR,626.0,1.0,1.0,4.0,2.0,0.0,0.2278235312551258,0.2464718036353587,3.0,-0.07005760259926344,0.0
2247,2017,7584,1523,Danilo D&#039;Ambrosio,a,DR,716.0,1.0,1.0,5.0,2.0,0.0,0.255753146484494,0.2464718036353587,3.0,0.01373124308884116,0.0
2484,2017,7595,1523,Danilo D&#039;Ambrosio,h,DR,806.0,1.0,1.0,6.0,2.0,0.0,0.2728966977447269,0.2884302809834479,3.0,0.10712037421762916,0.0
3029,2017,7601,1523,Danilo D&#039;Ambrosio,a,DR,896.0,1.0,1.0,8.0,2.0,0.0,0.6320435013622043,0.2884302809834479,3.0,1.1845607850700617,0.0
3099,2017,7615,1523,Danilo D&#039;Ambrosio,h,DR,986.0,1.0,1.0,8.0,2.0,0.0,0.6320435013622043,0.34173354506492604,3.0,1.2378640491515398,0.0
